"","SiteID","TreeName","Species","Maturity","EstYear","StudyArea","Elev","Vline","bins"
"3996","HIL","HB3402","ABLA","SAP",1790,"JNP",-100,1955,1790
"3997","HIL","HB3403","ABLA","SAP",1900,"JNP",-100,1955,1900
"3998","HIL","HB3404","ABLA","SAP",1879,"JNP",-100,1955,1875
"3999","HIL","HB3407","ABLA","SAP",1859,"JNP",-100,1955,1855
"4000","HIL","HB3410","ABLA","SAP",1834,"JNP",-100,1955,1830
"4001","HIL","HB3413","ABLA","SAP",1819,"JNP",-100,1955,1815
"4002","HIL","HB3414","ABLA","SAP",1837,"JNP",-100,1955,1835
"4003","HIL","HB4201","ABLA","SAP",1867,"JNP",-100,1955,1865
"4004","HIL","HB4202","ABLA","SAP",1845,"JNP",-100,1955,1845
"4005","HIL","HB4203","ABLA","SAP",1785,"JNP",-100,1955,1785
"4006","HIL","HB4204","ABLA","SAP",1835,"JNP",-100,1955,1835
"4007","HIL","HB4301","ABLA","MAT",1780,"JNP",-100,1955,1780
"4008","HIL","HB4302","ABLA","SAP",1814,"JNP",-100,1955,1810
"4009","HIL","HB4303","ABLA","MAT",1793,"JNP",-100,1955,1790
"4010","HIL","HB4305","ABLA","SAP",1867,"JNP",-100,1955,1865
"4011","HIL","HB4306","ABLA","SAP",1892,"JNP",-100,1955,1890
"4012","HIL","HB4309","ABLA","SAP",1871,"JNP",-100,1955,1870
"4013","HIL","HB4312","ABLA","MAT",1701,"JNP",-100,1955,1700
"4014","HIL","HB4313","ABLA","SAP",1797,"JNP",-100,1955,1795
"4015","HIL","HB4314","ABLA","MAT",1737,"JNP",-100,1955,1735
"4016","HIL","HB4315","ABLA","SAP",1780,"JNP",-100,1955,1780
"4017","HIL","HB4317","ABLA","SAP",1770,"JNP",-100,1955,1770
"4018","HIL","HB4320","ABLA","SAP",1773,"JNP",-100,1955,1770
"4019","HIL","HB4322","ABLA","SAP",1760,"JNP",-100,1955,1760
"4020","HIL","HB4324","ABLA","MAT",1761,"JNP",-100,1955,1760
"4021","HIL","HB4326","ABLA","SAP",1816,"JNP",-100,1955,1815
"4022","HIL","HB4327","ABLA","SAP",1796,"JNP",-100,1955,1795
"4023","HIL","HB4328","ABLA","SAP",1831,"JNP",-100,1955,1830
"4024","HIL","HB4330","ABLA","SAP",1718,"JNP",-100,1955,1715
"4025","HIL","HB4331","ABLA","SAP",1787,"JNP",-100,1955,1785
"4026","HIL","HB4401","ABLA","SAP",1775,"JNP",-100,1955,1775
"4027","HIL","HB4404","ABLA","SAP",1935,"JNP",-100,1955,1935
"4028","HIL","HB4407","ABLA","SAP",1763,"JNP",-100,1955,1760
"4029","HIL","HB4408","ABLA","SAP",1807,"JNP",-100,1955,1805
"4030","HIL","HB4409","ABLA","SAP",1826,"JNP",-100,1955,1825
"4031","HIL","HB4411","ABLA","MAT",1808,"JNP",-100,1955,1805
"4032","HIL","HB4413","ABLA","SAP",1826,"JNP",-100,1955,1825
"4033","HIL","HB4415","ABLA","SAP",1820,"JNP",-100,1955,1820
"4034","HIL","HB4416","ABLA","SAP",1840,"JNP",-100,1955,1840
"4035","HIL","HB4418","ABLA","SAP",1870,"JNP",-100,1955,1870
"4036","HIL","HB4420","ABLA","MAT",1680,"JNP",-100,1955,1680
"4037","HIL","HB4502","ABLA","SAP",1899,"JNP",-100,1955,1895
"4038","HIL","HB4505","ABLA","SAP",1830,"JNP",-100,1955,1830
"4039","HIL","HB5101","ABLA","SAP",1847,"JNP",-100,1955,1845
"4040","HIL","HB5104","ABLA","SAP",1872,"JNP",-100,1955,1870
"4041","HIL","HB5106","ABLA","SAP",1827,"JNP",-100,1955,1825
"4042","HIL","HB5108","ABLA","SAP",1900,"JNP",-100,1955,1900
"4043","HIL","HB5201","ABLA","SAP",1827,"JNP",-100,1955,1825
"4044","HIL","HB5202","ABLA","SAP",1864,"JNP",-100,1955,1860
"4045","HIL","HB5203","ABLA","SAP",1849,"JNP",-100,1955,1845
"4046","HIL","HB5204","ABLA","SAP",1838,"JNP",-100,1955,1835
"4047","HIL","HB5205","ABLA","SAP",1820,"JNP",-100,1955,1820
"4048","HIL","HB5207","ABLA","SAP",1860,"JNP",-100,1955,1860
"4049","HIL","HB5208","ABLA","SAP",1786,"JNP",-100,1955,1785
"4050","HIL","HB5209","ABLA","SAP",1867,"JNP",-100,1955,1865
"4051","HIL","HB5210","ABLA","SAP",1837,"JNP",-100,1955,1835
"4052","HIL","HB5211","ABLA","SAP",1807,"JNP",-100,1955,1805
"4053","HIL","HB5212","ABLA","SAP",1838,"JNP",-100,1955,1835
"4054","HIL","HB5213","ABLA","SAP",1865,"JNP",-100,1955,1865
"4055","HIL","HB5215","ABLA","SAP",1814,"JNP",-100,1955,1810
"4056","HIL","HB5219","ABLA","SAP",1849,"JNP",-100,1955,1845
"4057","HIL","HB5301","ABLA","SAP",1848,"JNP",-100,1955,1845
"4058","HIL","HB5302","ABLA","SAP",1820,"JNP",-100,1955,1820
"4059","HIL","HB5303","ABLA","SAP",1822,"JNP",-100,1955,1820
"4060","HIL","HB5304","ABLA","SAP",1820,"JNP",-100,1955,1820
"4061","HIL","HB5307","ABLA","SAP",1841,"JNP",-100,1955,1840
"4062","HIL","HB5308","ABLA","SAP",1883,"JNP",-100,1955,1880
"4063","HIL","HB5309","ABLA","SAP",1874,"JNP",-100,1955,1870
"4064","HIL","HB5311","ABLA","SAP",1811,"JNP",-100,1955,1810
"4065","HIL","HB5313","ABLA","SAP",1858,"JNP",-100,1955,1855
"4066","HIL","HB5314","ABLA","SAP",1866,"JNP",-100,1955,1865
"4067","HIL","HB5316","ABLA","SAP",1847,"JNP",-100,1955,1845
"4068","HIL","HB5326","ABLA","SAP",1740,"JNP",-100,1955,1740
"4069","HIL","HB5327","ABLA","SAP",1826,"JNP",-100,1955,1825
"4070","HIL","HB5401","ABLA","SAP",1826,"JNP",-100,1955,1825
"4071","HIL","HB5407","ABLA","SAP",1784,"JNP",-100,1955,1780
"4072","HIL","HB5408","ABLA","SAP",1784,"JNP",-100,1955,1780
"4073","HIL","HB5409","ABLA","SAP",1784,"JNP",-100,1955,1780
"4074","HIL","HB5410","ABLA","SAP",1814,"JNP",-100,1955,1810
"4075","HIL","HB5412","ABLA","SAP",1845,"JNP",-100,1955,1845
"4076","HIL","HB5501","ABLA","SAP",1881,"JNP",-100,1955,1880
"4077","HIL","HB5503","ABLA","SAP",1936,"JNP",-100,1955,1935
"4078","HIL","HB5509","ABLA","SAP",1897,"JNP",-100,1955,1895
"4079","HIL","HB5513","ABLA","SAP",1838,"JNP",-100,1955,1835
"4080","HIL","HB5514","ABLA","SAP",1874,"JNP",-100,1955,1870
"4081","HIL","HB6101","ABLA","SAP",1725,"JNP",-100,1955,1725
"4082","HIL","HB6108","ABLA","SAP",1910,"JNP",-100,1955,1910
"4083","HIL","HB6109","ABLA","SAP",1885,"JNP",-100,1955,1885
"4084","HIL","HB6204","ABLA","SAP",1830,"JNP",-100,1955,1830
"4085","HIL","HB6303","ABLA","SAP",1904,"JNP",-100,1955,1900
"4086","HIL","HB6304","ABLA","SAP",1884,"JNP",-100,1955,1880
"4087","HIL","HB6305","ABLA","SAP",1838,"JNP",-100,1955,1835
"4088","HIL","HB6306","ABLA","SAP",1794,"JNP",-100,1955,1790
"4089","HIL","HB6307","ABLA","SAP",1804,"JNP",-100,1955,1800
"4090","HIL","HB6309","ABLA","SAP",1820,"JNP",-100,1955,1820
"4091","HIL","HB6402","ABLA","SAP",1878,"JNP",-100,1955,1875
"4092","HIL","HB6405","ABLA","SAP",1910,"JNP",-100,1955,1910
"4093","HIL","HC2401","ABLA","MAT",1904,"JNP",-75,1955,1900
"4094","HIL","HC2508","ABLA","SAP",1905,"JNP",-75,1955,1905
"4095","HIL","HC2511","ABLA","SAP",1908,"JNP",-75,1955,1905
"4096","HIL","HC2512","ABLA","SAP",1852,"JNP",-75,1955,1850
"4097","HIL","HC2513","ABLA","SAP",1863,"JNP",-75,1955,1860
"4098","HIL","HC2516","ABLA","SAP",1865,"JNP",-75,1955,1865
"4099","HIL","HC3403","ABLA","SAP",1855,"JNP",-75,1955,1855
"4100","HIL","HC3405","ABLA","SAP",1897,"JNP",-75,1955,1895
"4101","HIL","HC3406","ABLA","SAP",1900,"JNP",-75,1955,1900
"4102","HIL","HC3407","ABLA","SAP",1900,"JNP",-75,1955,1900
"4103","HIL","HC3409","ABLA","SAP",1899,"JNP",-75,1955,1895
"4104","HIL","HC3410","ABLA","SAP",1885,"JNP",-75,1955,1885
"4105","HIL","HC3501","ABLA","SAP",1858,"JNP",-75,1955,1855
"4106","HIL","HC3506","ABLA","MAT",1853,"JNP",-75,1955,1850
"4107","HIL","HC3510","ABLA","MAT",1872,"JNP",-75,1955,1870
"4108","HIL","HC4404","ABLA","SAP",1902,"JNP",-75,1955,1900
"4109","HIL","HC4406","ABLA","SAP",1880,"JNP",-75,1955,1880
"4110","HIL","HC4407","ABLA","SAP",1910,"JNP",-75,1955,1910
"4111","HIL","HC4504","ABLA","SAP",1831,"JNP",-75,1955,1830
"4112","HIL","HC4506","ABLA","SAP",1906,"JNP",-75,1955,1905
"4113","HIL","HD2101","ABLA","SAP",1873,"JNP",-50,1955,1870
"4114","HIL","HD2102","ABLA","SAP",1897,"JNP",-50,1955,1895
"4115","HIL","HD2104","ABLA","SAP",1925,"JNP",-50,1955,1925
"4116","HIL","HD2105","ABLA","SAP",1897,"JNP",-50,1955,1895
"4117","HIL","HD2107","ABLA","SAP",1900,"JNP",-50,1955,1900
"4118","HIL","HD2109","ABLA","MAT",1919,"JNP",-50,1955,1915
"4119","HIL","HD2111","ABLA","SAP",1890,"JNP",-50,1955,1890
"4120","HIL","HD2113","ABLA","MAT",1899,"JNP",-50,1955,1895
"4121","HIL","HD3101","ABLA","SAP",1952,"JNP",-50,1955,1950
"4122","HIL","HD4101","ABLA","SAP",1846,"JNP",-50,1955,1845
"4123","HIL","HD4102","ABLA","SAP",1926,"JNP",-50,1955,1925
"4124","HIL","HD4108","ABLA","SAP",1896,"JNP",-50,1955,1895
"4125","HIL","HD4113","ABLA","SAP",1803,"JNP",-50,1955,1800
"4126","HIL","HD4117","ABLA","MAT",1861,"JNP",-50,1955,1860
"4127","HIL","HD5105","ABLA","SAP",1905,"JNP",-50,1955,1905
"4128","HIL","HE3205","ABLA","SAP",1884,"JNP",-25,1955,1880
"4129","HIL","HE3206","ABLA","SAP",1884,"JNP",-25,1955,1880
"4130","HIL","HE3207","ABLA","SAP",1879,"JNP",-25,1955,1875
"4131","HIL","HE3208","ABLA","SAP",1877,"JNP",-25,1955,1875
"4132","HIL","HE4201","ABLA","SAP",1862,"JNP",-25,1955,1860
"4133","HIL","HE4202","ABLA","SAP",1810,"JNP",-25,1955,1810
"4134","HIL","HE4205","ABLA","SAP",1864,"JNP",-25,1955,1860
"4135","HIL","HE4207","ABLA","SAP",1868,"JNP",-25,1955,1865
"4136","HIL","HE4209","ABLA","SAP",1829,"JNP",-25,1955,1825
"4137","HIL","HE4210","ABLA","SAP",1852,"JNP",-25,1955,1850
"4138","HIL","HE4211","ABLA","SAP",1856,"JNP",-25,1955,1855
"4139","HIL","HE4212","ABLA","SAP",1844,"JNP",-25,1955,1840
"4140","HIL","HE4214","ABLA","SAP",1945,"JNP",-25,1955,1945
"4141","HIL","HE4216","ABLA","SAP",1784,"JNP",-25,1955,1780
"4142","HIL","HE4219","ABLA","SAP",1848,"JNP",-25,1955,1845
"4143","HIL","HE4223","ABLA","SAP",1899,"JNP",-25,1955,1895
"4144","HIL","HE4224","ABLA","SAP",1906,"JNP",-25,1955,1905
"4145","HIL","HE4226","ABLA","SAP",1849,"JNP",-25,1955,1845
"4146","HIL","HE4227","ABLA","SAP",1892,"JNP",-25,1955,1890
"4147","HIL","HE4302","ABLA","SAP",1899,"JNP",-25,1955,1895
"4148","HIL","HE4303","ABLA","SAP",1899,"JNP",-25,1955,1895
"4149","HIL","HE4404","ABLA","SAP",1859,"JNP",-25,1955,1855
"4150","HIL","HF3102","ABLA","SAP",1913,"JNP",0,1955,1910
"4151","HIL","HF4106","ABLA","SAP",1905,"JNP",0,1955,1905
"4152","HIL","HF4109","ABLA","SAP",1900,"JNP",0,1955,1900
"4153","HIL","HF4116","ABLA","SAP",1914,"JNP",0,1955,1910
"4154","HIL","HF4119","ABLA","SAP",1865,"JNP",0,1955,1865
"4155","HIL","HF4120","ABLA","SAP",1891,"JNP",0,1955,1890
"4156","HIL","HF4121","ABLA","SAP",1900,"JNP",0,1955,1900
"4157","HIL","HF4122","ABLA","SAP",1840,"JNP",0,1955,1840
"4158","HIL","HF4123","ABLA","SAP",1901,"JNP",0,1955,1900
"4159","HIL","HF4125","ABLA","SAP",1900,"JNP",0,1955,1900
"4160","HIL","HF4127","ABLA","SAP",1901,"JNP",0,1955,1900
"4161","HIL","HF4129","ABLA","SAP",1917,"JNP",0,1955,1915
"4162","HIL","HF4130","ABLA","SAP",1887,"JNP",0,1955,1885
"4163","HIL","HF4132","ABLA","SAP",1887,"JNP",0,1955,1885
"4164","HIL","HF4136","ABLA","SAP",1914,"JNP",0,1955,1910
"4165","HIL","HF4139","ABLA","SAP",1911,"JNP",0,1955,1910
"4166","HIL","HG1502","ABLA","SAP",1897,"JNP",25,1955,1895
"4167","HIL","HG1503","ABLA","SAP",1824,"JNP",25,1955,1820
"4168","HIL","HG1507","ABLA","SAP",1865,"JNP",25,1955,1865
"4169","HIL","HG3101","ABLA","SAP",1852,"JNP",25,1955,1850
"4170","HIL","HG3104","ABLA","SAP",1870,"JNP",25,1955,1870
"4171","HIL","HG3201","ABLA","SAP",1835,"JNP",25,1955,1835
"4172","HIL","HG3205","ABLA","SAP",1930,"JNP",25,1955,1930
"4173","HIL","HG3206","ABLA","SAP",1905,"JNP",25,1955,1905
"4174","HIL","HG3207","ABLA","SAP",1939,"JNP",25,1955,1935
"4175","HIL","HG3208","ABLA","SAP",1842,"JNP",25,1955,1840
"4176","HIL","HG3210","ABLA","SAP",1838,"JNP",25,1955,1835
"4177","HIL","HG3211","ABLA","SAP",1904,"JNP",25,1955,1900
"4178","HIL","HG3212","ABLA","SAP",1908,"JNP",25,1955,1905
"4179","HIL","HG3213","ABLA","SAP",1825,"JNP",25,1955,1825
"4180","HIL","HG3215","ABLA","SAP",1858,"JNP",25,1955,1855
"4181","HIL","HG3216","ABLA","SAP",1851,"JNP",25,1955,1850
"4182","HIL","HG3217","ABLA","SAP",1854,"JNP",25,1955,1850
"4183","HIL","HG3218","ABLA","SAP",1841,"JNP",25,1955,1840
"4184","HIL","HG3221","ABLA","SAP",1862,"JNP",25,1955,1860
"4185","HIL","HG3223","ABLA","SAP",1890,"JNP",25,1955,1890
"4186","HIL","HG3224","ABLA","SAP",1898,"JNP",25,1955,1895
"4187","HIL","HG3225","ABLA","SAP",1822,"JNP",25,1955,1820
"4188","HIL","HG3228","ABLA","SAP",1824,"JNP",25,1955,1820
"4189","HIL","HG3229","ABLA","SAP",1857,"JNP",25,1955,1855
"4190","HIL","HG3301","ABLA","SAP",1870,"JNP",25,1955,1870
"4191","HIL","HG3302","ABLA","SAP",1885,"JNP",25,1955,1885
"4192","HIL","HG3303","ABLA","SAP",1890,"JNP",25,1955,1890
"4193","HIL","HG3403","ABLA","SAP",1898,"JNP",25,1955,1895
"4194","HIL","HG3501","ABLA","SAP",1921,"JNP",25,1955,1920
"4195","HIL","HG3503","ABLA","SAP",1922,"JNP",25,1955,1920
"4196","HIL","HG4102","ABLA","SAP",1869,"JNP",25,1955,1865
"4197","HIL","HG4107","ABLA","SAP",1862,"JNP",25,1955,1860
"4198","HIL","HG4109","ABLA","SAP",1826,"JNP",25,1955,1825
"4199","HIL","HG4112","ABLA","SAP",1856,"JNP",25,1955,1855
"4200","HIL","HG4201","ABLA","SAP",1912,"JNP",25,1955,1910
"4201","HIL","HG4202","ABLA","SAP",1845,"JNP",25,1955,1845
"4202","HIL","HG4205","ABLA","SAP",1835,"JNP",25,1955,1835
"4203","HIL","HG4207","ABLA","SAP",1885,"JNP",25,1955,1885
"4204","HIL","HG4208","ABLA","SAP",1908,"JNP",25,1955,1905
"4205","HIL","HG4211","ABLA","SAP",1885,"JNP",25,1955,1885
"4206","HIL","HG4214","ABLA","SAP",1901,"JNP",25,1955,1900
"4207","HIL","HG4215","ABLA","SAP",1919,"JNP",25,1955,1915
"4208","HIL","HG4216","ABLA","SAP",1902,"JNP",25,1955,1900
"4209","HIL","HG4217","ABLA","SAP",1874,"JNP",25,1955,1870
"4210","HIL","HG4301","ABLA","SAP",1850,"JNP",25,1955,1850
"4211","HIL","HG4401","ABLA","SAP",1904,"JNP",25,1955,1900
"4212","HIL","HG4402","ABLA","SAP",1949,"JNP",25,1955,1945
"4213","HIL","HG4405","ABLA","SAP",1898,"JNP",25,1955,1895
"4214","HIL","HG5101","ABLA","SAP",1815,"JNP",25,1955,1815
"4215","HIL","HG5109","ABLA","SAP",1864,"JNP",25,1955,1860
"4216","HIL","HG5112","ABLA","SAP",1911,"JNP",25,1955,1910
"4217","HIL","HG5113","ABLA","SAP",1912,"JNP",25,1955,1910
"4218","HIL","HG5114","ABLA","SAP",1882,"JNP",25,1955,1880
"4219","HIL","HG5118","ABLA","SAP",1863,"JNP",25,1955,1860
"4220","HIL","HG5119","ABLA","SAP",1874,"JNP",25,1955,1870
"4221","HIL","HG5120","ABLA","SAP",1892,"JNP",25,1955,1890
"4222","HIL","HG5403","ABLA","SAP",1918,"JNP",25,1955,1915
"4223","HIL","HG5404","ABLA","SAP",1895,"JNP",25,1955,1895
"4224","HIL","HG6303","ABLA","SAP",1900,"JNP",25,1955,1900
"4225","HIL","HG6304","ABLA","SAP",1863,"JNP",25,1955,1860
"4226","HIL","HA3401","PIEN","SAP",1912,"JNP",-125,1955,1910
"4227","HIL","HA5307","PIEN","SAP",1881,"JNP",-125,1955,1880
"4228","HIL","HA5501","PIEN","SAP",1945,"JNP",-125,1955,1945
"4229","HIL","HA5502","PIEN","SAP",1948,"JNP",-125,1955,1945
"4230","HIL","HB3501","PIEN","SAP",1914,"JNP",-100,1955,1910
"4231","HIL","HB5403","PIEN","SAP",1874,"JNP",-100,1955,1870
"4232","HIL","HB6201","PIEN","SAP",1924,"JNP",-100,1955,1920
"4233","HIL","HC4501","PIEN","MAT",1899,"JNP",-75,1955,1895
"4234","HIL","HC5101","PIEN","SAP",1941,"JNP",-75,1955,1940
"4235","HIL","HC6502","PIEN","SAP",1926,"JNP",-75,1955,1925
"4236","HIL","HF4501","PIEN","SAP",1903,"JNP",0,1955,1900
"4237","HIL","HG1104","PIEN","SAP",1914,"JNP",25,1955,1910
"4238","HIL","HA1202","ABLA","SAP",1884,"JNP",-125,1955,1880
"4239","HIL","HA1204","ABLA","SAP",1864,"JNP",-125,1955,1860
"4240","HIL","HA1205","ABLA","SAP",1902,"JNP",-125,1955,1900
"4241","HIL","HA1206","ABLA","MAT",1841,"JNP",-125,1955,1840
"4242","HIL","HA1301","ABLA","SAP",1895,"JNP",-125,1955,1895
"4243","HIL","HA1503","ABLA","SAP",1859,"JNP",-125,1955,1855
"4244","HIL","HA1508","ABLA","SAP",1942,"JNP",-125,1955,1940
"4245","HIL","HA1511","ABLA","SAP",1832,"JNP",-125,1955,1830
"4246","HIL","HA1512","ABLA","SAP",1884,"JNP",-125,1955,1880
"4247","HIL","HA2201","ABLA","MAT",1731,"JNP",-125,1955,1730
"4248","HIL","HA2302","ABLA","MAT",1797,"JNP",-125,1955,1795
"4249","HIL","HA2303","ABLA","MAT",1774,"JNP",-125,1955,1770
"4250","HIL","HA2502","ABLA","SAP",1885,"JNP",-125,1955,1885
"4251","HIL","HA3213","ABLA","MAT",1659,"JNP",-125,1955,1655
"4252","HIL","HA3214","ABLA","MAT",1716,"JNP",-125,1955,1715
"4253","HIL","HA3216","ABLA","MAT",1796,"JNP",-125,1955,1795
"4254","HIL","HA4412","ABLA","MAT",1795,"JNP",-125,1955,1795
"4255","HIL","HA5204","ABLA","MAT",1846,"JNP",-125,1955,1845
"4256","HIL","HA5302","ABLA","SAP",1859,"JNP",-125,1955,1855
"4257","HIL","HA6202","ABLA","MAT",1758,"JNP",-125,1955,1755
"4258","HIL","HA6301","ABLA","SAP",1706,"JNP",-125,1955,1705
"4259","HIL","HA6408","ABLA","MAT",1695,"JNP",-125,1955,1695
"4260","HIL","HA6410","ABLA","MAT",1690,"JNP",-125,1955,1690
"4261","HIL","HB1105","ABLA","SAP",1843,"JNP",-100,1955,1840
"4262","HIL","HB1108","ABLA","SAP",1763,"JNP",-100,1955,1760
"4263","HIL","HB1110","ABLA","SAP",1765,"JNP",-100,1955,1765
"4264","HIL","HB1201","ABLA","MAT",1868,"JNP",-100,1955,1865
"4265","HIL","HB1302","ABLA","MAT",1865,"JNP",-100,1955,1865
"4266","HIL","HB1303","ABLA","MAT",1788,"JNP",-100,1955,1785
"4267","HIL","HB5502","ABLA","SAP",1848,"JNP",-100,1955,1845
"4268","HIL","HB5508","ABLA","SAP",1878,"JNP",-100,1955,1875
"4269","HIL","HC4101","ABLA","SAP",1930,"JNP",-75,1955,1930
"4270","HIL","HC4401","ABLA","MAT",1910,"JNP",-75,1955,1910
"4271","HIL","HD2401","ABLA","SAP",1913,"JNP",-50,1955,1910
"4272","HIL","HD3102","ABLA","MAT",1898,"JNP",-50,1955,1895
"4273","HIL","HE4304","ABLA","MAT",1920,"JNP",-25,1955,1920
"4274","HIL","HE4406","ABLA","MAT",1856,"JNP",-25,1955,1855
"4275","HIL","HF4131","ABLA","SAP",1888,"JNP",0,1955,1885
"4276","HIL","HG3401","ABLA","SAP",1880,"JNP",25,1955,1880
"4277","HIL","HG4502","ABLA","SAP",1902,"JNP",25,1955,1900
"4278","HIL","HG5108","ABLA","SAP",1900,"JNP",25,1955,1900
"4279","HIL","HG5122","ABLA","SAP",1894,"JNP",25,1955,1890
"4280","HIL","HG5201","ABLA","SAP",1920,"JNP",25,1955,1920
"4281","HIL","HG6201","ABLA","SAP",1882,"JNP",25,1955,1880
"4282","HIL","HB2306","ABLA","MAT",1790,"JNP",-100,1955,1790
"4283","HIL","HB4307","ABLA","MAT",1813,"JNP",-100,1955,1810
"4284","HIL","HA1201","ABLA","SAP",1810,"JNP",-125,1955,1810
"4285","HIL","HA1401","ABLA","SAP",1862,"JNP",-125,1955,1860
"4286","HIL","HA1402","ABLA","SAP",1846,"JNP",-125,1955,1845
"4287","HIL","HA1502","ABLA","SAP",1912,"JNP",-125,1955,1910
"4288","HIL","HA1504","ABLA","SAP",1910,"JNP",-125,1955,1910
"4289","HIL","HA2403","ABLA","SAP",1948,"JNP",-125,1955,1945
"4290","HIL","HA2501","ABLA","SAP",1862,"JNP",-125,1955,1860
"4291","HIL","HA2504","ABLA","SAP",1919,"JNP",-125,1955,1915
"4292","HIL","HA2506","ABLA","SAP",1844,"JNP",-125,1955,1840
"4293","HIL","HA3201","ABLA","SAP",1919,"JNP",-125,1955,1915
"4294","HIL","HA3206","ABLA","SAP",1893,"JNP",-125,1955,1890
"4295","HIL","HA3207","ABLA","SAP",1900,"JNP",-125,1955,1900
"4296","HIL","HA3208","ABLA","SAP",1907,"JNP",-125,1955,1905
"4297","HIL","HA3209","ABLA","SAP",1844,"JNP",-125,1955,1840
"4298","HIL","HA3219","ABLA","SAP",1863,"JNP",-125,1955,1860
"4299","HIL","HA3222","ABLA","SAP",1806,"JNP",-125,1955,1805
"4300","HIL","HA3225","ABLA","SAP",1799,"JNP",-125,1955,1795
"4301","HIL","HA4201","ABLA","SAP",1872,"JNP",-125,1955,1870
"4302","HIL","HA4202","ABLA","SAP",1840,"JNP",-125,1955,1840
"4303","HIL","HA4204","ABLA","SAP",1839,"JNP",-125,1955,1835
"4304","HIL","HA4404","ABLA","MAT",1768,"JNP",-125,1955,1765
"4305","HIL","HA4406","ABLA","MAT",1770,"JNP",-125,1955,1770
"4306","HIL","HA4407","ABLA","MAT",1735,"JNP",-125,1955,1735
"4307","HIL","HA4408","ABLA","SAP",1759,"JNP",-125,1955,1755
"4308","HIL","HA4411","ABLA","SAP",1923,"JNP",-125,1955,1920
"4309","HIL","HA5301","ABLA","SAP",1861,"JNP",-125,1955,1860
"4310","HIL","HA5401","ABLA","SAP",1921,"JNP",-125,1955,1920
"4311","HIL","HA5407","ABLA","SAP",1842,"JNP",-125,1955,1840
"4312","HIL","HA5408","ABLA","SAP",1900,"JNP",-125,1955,1900
"4313","HIL","HA6201","ABLA","SAP",1782,"JNP",-125,1955,1780
"4314","HIL","HA6203","ABLA","MAT",1809,"JNP",-125,1955,1805
"4315","HIL","HA6206","ABLA","SAP",1865,"JNP",-125,1955,1865
"4316","HIL","HA6302","ABLA","MAT",1739,"JNP",-125,1955,1735
"4317","HIL","HA6303","ABLA","SAP",1884,"JNP",-125,1955,1880
"4318","HIL","HA6304","ABLA","SAP",1875,"JNP",-125,1955,1875
"4319","HIL","HA6305","ABLA","SAP",1823,"JNP",-125,1955,1820
"4320","HIL","HA6401","ABLA","SAP",1795,"JNP",-125,1955,1795
"4321","HIL","HA6403","ABLA","SAP",1921,"JNP",-125,1955,1920
"4322","HIL","HA6405","ABLA","SAP",1828,"JNP",-125,1955,1825
"4323","HIL","HA6406","ABLA","SAP",1813,"JNP",-125,1955,1810
"4324","HIL","HA6409","ABLA","SAP",1805,"JNP",-125,1955,1805
"4325","HIL","HA6412","ABLA","SAP",1870,"JNP",-125,1955,1870
"4326","HIL","HA6415","ABLA","SAP",1932,"JNP",-125,1955,1930
"4327","HIL","HA6416","ABLA","SAP",1843,"JNP",-125,1955,1840
"4328","HIL","HA6417","ABLA","MAT",1812,"JNP",-125,1955,1810
"4329","HIL","HA6418","ABLA","SAP",1856,"JNP",-125,1955,1855
"4330","HIL","HA6502","ABLA","SAP",1879,"JNP",-125,1955,1875
"4331","HIL","HA6504","ABLA","SAP",1922,"JNP",-125,1955,1920
"4332","HIL","HA6507","ABLA","SAP",1935,"JNP",-125,1955,1935
"4333","HIL","HB1102","ABLA","SAP",1861,"JNP",-100,1955,1860
"4334","HIL","HB1104","ABLA","MAT",1883,"JNP",-100,1955,1880
"4335","HIL","HB1106","ABLA","MAT",1681,"JNP",-100,1955,1680
"4336","HIL","HB1202","ABLA","SAP",1862,"JNP",-100,1955,1860
"4337","HIL","HB1203","ABLA","SAP",1851,"JNP",-100,1955,1850
"4338","HIL","HB1204","ABLA","SAP",1840,"JNP",-100,1955,1840
"4339","HIL","HB1205","ABLA","SAP",1740,"JNP",-100,1955,1740
"4340","HIL","HB1206","ABLA","SAP",1866,"JNP",-100,1955,1865
"4341","HIL","HB1210","ABLA","SAP",1861,"JNP",-100,1955,1860
"4342","HIL","HB1301","ABLA","SAP",1792,"JNP",-100,1955,1790
"4343","HIL","HB1306","ABLA","SAP",1843,"JNP",-100,1955,1840
"4344","HIL","HB1307","ABLA","SAP",1887,"JNP",-100,1955,1885
"4345","HIL","HB1309","ABLA","SAP",1838,"JNP",-100,1955,1835
"4346","HIL","HB1310","ABLA","SAP",1849,"JNP",-100,1955,1845
"4347","HIL","HB1312","ABLA","SAP",1817,"JNP",-100,1955,1815
"4348","HIL","HB1313","ABLA","SAP",1690,"JNP",-100,1955,1690
"4349","HIL","HB1314","ABLA","SAP",1904,"JNP",-100,1955,1900
"4350","HIL","HB1316","ABLA","SAP",1917,"JNP",-100,1955,1915
"4351","HIL","HB1317","ABLA","SAP",1782,"JNP",-100,1955,1780
"4352","HIL","HB1318","ABLA","SAP",1761,"JNP",-100,1955,1760
"4353","HIL","HB1321","ABLA","SAP",1804,"JNP",-100,1955,1800
"4354","HIL","HB1322","ABLA","SAP",1801,"JNP",-100,1955,1800
"4355","HIL","HB1323","ABLA","SAP",1805,"JNP",-100,1955,1805
