,SiteID,TreeName,Species,Maturity,EstYear,StudyArea,Elev.x,Elev.y
417,FTB,D1_218,ABLA,SEE,1984,KC,-5,2282
418,FTB,D1_219,LALY,SEE,1983,KC,-5,2282
419,FTB,D1_220,ABLA,SEE,1989,KC,-5,2282
420,FTB,D1_221,LALY,SAP,1967,KC,-5,2282
421,FTB,D1_222,LALY,SEE,1992,KC,-5,2282
422,FTB,D1_223,LALY,SEE,1987,KC,-5,2282
423,FTB,D1_348,PIEN,SAP,1974,KC,-5,2282
424,FTB,D1_349,ABLA,SAP,1962,KC,-5,2282
425,FTB,D1_668,ABLA,SEE,1999,KC,-5,2282
426,FTB,D2_189,ABLA,SAP,1977,KC,-5,2282
427,FTB,D2_190,LALY,SAP,1985,KC,-5,2282
428,FTB,D2_191,ABLA,SAP,1990,KC,-5,2282
429,FTB,D2_192,ABLA,SAP,1978,KC,-5,2282
430,FTB,D2_196,PIEN,SAP,1979,KC,-5,2282
431,FTB,D2_197,LALY,SAP,1996,KC,-5,2282
432,FTB,D2_393,LALY,SAP,1995,KC,-5,2282
433,FTB,D2_394,LALY,SEE,1997,KC,-5,2282
434,FTB,D2_395,ABLA,SEE,1996,KC,-5,2282
435,FTB,D2_396,ABLA,SEE,1996,KC,-5,2282
436,FTB,D2_397,PIEN,SEE,1988,KC,-5,2282
437,FTB,D2_398,PIEN,SEE,1999,KC,-5,2282
438,FTB,D2_399,LALY,SEE,1997,KC,-5,2282
439,FTB,D2_400,ABLA,SEE,1986,KC,-5,2282
440,FTB,D2_401,LALY,SEE,1989,KC,-5,2282
441,FTB,D2_402,PIEN,SEE,1999,KC,-5,2282
442,FTB,D3_247,ABLA,SAP,1986,KC,-5,2282
443,FTB,D3_294,ABLA,SAP,1971,KC,-5,2282
444,FTB,D3_295,ABLA,SAP,1971,KC,-5,2282
445,FTB,D3_296,LALY,SAP,1986,KC,-5,2282
446,FTB,D3_306,LALY,SAP,1981,KC,-5,2282
447,FTB,D3_307,ABLA,SEE,1982,KC,-5,2282
448,FTB,D3_308,ABLA,SEE,1988,KC,-5,2282
449,FTB,D3_309,LALY,SAP,1991,KC,-5,2282
450,FTB,D3_310,PIEN,SEE,1988,KC,-5,2282
451,FTB,D3_311,ABLA,SEE,1996,KC,-5,2282
452,FTB,D3_312,LALY,SEE,2000,KC,-5,2282
453,FTB,D3_313,LALY,SEE,1999,KC,-5,2282
454,FTB,D3_314,LALY,SEE,1993,KC,-5,2282
455,FTB,E1_316,LALY,SAP,1979,KC,5,2284.7
456,FTB,E1_317,LALY,SAP,1981,KC,5,2284.7
457,FTB,E1_318,ABLA,SEE,1999,KC,5,2284.7
458,FTB,E1_319,LALY,SEE,1995,KC,5,2284.7
459,FTB,E1_320,LALY,SAP,1983,KC,5,2284.7
460,FTB,E1_321,LALY,SEE,1994,KC,5,2284.7
461,FTB,E1_322,ABLA,KRU,1985,KC,5,2284.7
462,FTB,E1_323,PIEN,SEE,1997,KC,5,2284.7
463,FTB,E1_324,ABLA,SEE,1990,KC,5,2284.7
464,FTB,E1_327,LALY,SEE,1994,KC,5,2284.7
465,FTB,E1_327,PIEN,KRU,1984,KC,5,2284.7
466,FTB,E1_328,ABLA,KRU,1987,KC,5,2284.7
467,FTB,E1_328,PIEN,SEE,1996,KC,5,2284.7
468,FTB,E2_239,LALY,SEE,1984,KC,5,2284.7
469,FTB,E3_216,ABLA,KRU,1940,KC,5,2284.7
470,FTB,E3_217,ABLA,KRU,1956,KC,5,2284.7
471,FTB,E3_218,ABLA,SAP,1984,KC,5,2284.7
472,FTB,E3_219,ABLA,KRU,1977,KC,5,2284.7
473,FTB,E3_403,ABLA,SEE,1975,KC,5,2284.7
474,FTB,E3_404,ABLA,SEE,1996,KC,5,2284.7
475,FTB,E3_405,LALY,SEE,1991,KC,5,2284.7
476,FTB,E3_406,LALY,SEE,1995,KC,5,2284.7
477,FTB,E3_407,LALY,SEE,1984,KC,5,2284.7
478,FTB,E3_408,ABLA,SEE,1997,KC,5,2284.7
479,FTB,F1_351,ABLA,SEE,1991,KC,25,2290
480,FTB,F1_352,ABLA,KRU,1983,KC,25,2290
481,FTB,F1_353,ABLA,SEE,1995,KC,25,2290
482,FTB,F1_354,PIEN,SEE,1988,KC,25,2290
483,FTB,F1_356,PIEN,KRU,1981,KC,25,2290
484,FTB,F1_357,PIEN,SEE,2000,KC,25,2290
485,FTB,F1_358,ABLA,SEE,1982,KC,25,2290
486,FTB,F1_359,LALY,SEE,1992,KC,25,2290
487,FTB,F2_365,ABLA,KRU,1938,KC,25,2290
488,FTB,G2_283,PIEN,KRU,1982,KC,50,2296.7
489,FTB,H1_210,PIEN,SEE,1992,KC,100,2310
490,FTB,H1_211,LALY,SEE,1984,KC,100,2310
491,FTB,H1_212,LALY,SEE,1984,KC,100,2310
492,FTB,H1_213,LALY,SEE,1988,KC,100,2310
493,GSP,A1,ABLA,SEE,1981,GSP,-100,2239
494,GSP,A1,ABLA,SEE,1992,GSP,-100,2239
495,GSP,A1,ABLA,SEE,1993,GSP,-100,2239
496,GSP,A1,ABLA,SEE,2000,GSP,-100,2239
497,GSP,A1,ABLA,SEE,2002,GSP,-100,2239
498,GSP,A1,ABLA,SEE,2003,GSP,-100,2239
499,GSP,A1_001,LALY,MAT,1820,GSP,-100,2239
500,GSP,A1_002,PIEN,MAT,1912,GSP,-100,2239
501,GSP,A1_003,ABLA,MAT,1909,GSP,-100,2239
502,GSP,A1_004,LALY,MAT,1847,GSP,-100,2239
503,GSP,A1_005,PIEN,MAT,1935,GSP,-100,2239
504,GSP,A1_006,ABLA,MAT,1925,GSP,-100,2239
505,GSP,A1_007,ABLA,MAT,1907,GSP,-100,2239
506,GSP,A1_008,LALY,MAT,1881,GSP,-100,2239
507,GSP,A1_011,ABLA,SAP,1957,GSP,-100,2239
508,GSP,A2,ABLA,SEE,1980,GSP,-100,2239
509,GSP,A2,ABLA,SEE,1988,GSP,-100,2239
510,GSP,A2,ABLA,SEE,1994,GSP,-100,2239
511,GSP,A2_001,LALY,MAT,1922,GSP,-100,2239
512,GSP,A2_002,ABLA,MAT,1970,GSP,-100,2239
513,GSP,A2_003,ABLA,MAT,1954,GSP,-100,2239
514,GSP,A2_004,LALY,MAT,1869,GSP,-100,2239
515,GSP,A2_005,ABLA,MAT,1901,GSP,-100,2239
516,GSP,A2_011,ABLA,SAP,1961,GSP,-100,2239
517,GSP,A2_012,ABLA,SAP,1959,GSP,-100,2239
518,GSP,A2_013,ABLA,SAP,1966,GSP,-100,2239
519,GSP,B1,ABLA,SEE,1987,GSP,-50,2252.5
520,GSP,B1,ABLA,SEE,1988,GSP,-50,2252.5
521,GSP,B1,ABLA,SEE,1990,GSP,-50,2252.5
522,GSP,B1,ABLA,SEE,1994,GSP,-50,2252.5
523,GSP,B1,ABLA,SEE,1998,GSP,-50,2252.5
524,GSP,B1,ABLA,SEE,2012,GSP,-50,2252.5
525,GSP,B1_001,LALY,MAT,1825,GSP,-50,2252.5
526,GSP,B1_002,ABLA,MAT,1925,GSP,-50,2252.5
527,GSP,B1_003,ABLA,MAT,1936,GSP,-50,2252.5
528,GSP,B1_004,ABLA,MAT,1891,GSP,-50,2252.5
529,GSP,B1_005,ABLA,MAT,1914,GSP,-50,2252.5
530,GSP,B1_006,LALY,MAT,1848,GSP,-50,2252.5
531,GSP,B1_007,LALY,MAT,1845,GSP,-50,2252.5
532,GSP,B1_008,ABLA,MAT,1917,GSP,-50,2252.5
533,GSP,B2,ABLA,SEE,1981,GSP,-50,2252.5
534,GSP,B2,ABLA,SEE,1983,GSP,-50,2252.5
535,GSP,B2,ABLA,SEE,1986,GSP,-50,2252.5
536,GSP,B2,ABLA,SEE,1988,GSP,-50,2252.5
537,GSP,B2,ABLA,SEE,1993,GSP,-50,2252.5
538,GSP,B2,ABLA,SEE,1997,GSP,-50,2252.5
539,GSP,B2_001,ABLA,MAT,1927,GSP,-50,2252.5
540,GSP,B2_002,LALY,MAT,1745,GSP,-50,2252.5
541,GSP,B2_003,ABLA,MAT,1928,GSP,-50,2252.5
542,GSP,B2_004,LALY,MAT,1799,GSP,-50,2252.5
543,GSP,B2_005,ABLA,MAT,1919,GSP,-50,2252.5
544,GSP,B2_006,ABLA,MAT,1912,GSP,-50,2252.5
545,GSP,B2_007,ABLA,MAT,1935,GSP,-50,2252.5
546,GSP,B2_008,ABLA,MAT,1927,GSP,-50,2252.5
547,GSP,B2_009,PIEN,MAT,1922,GSP,-50,2252.5
548,GSP,B2_010,ABLA,SAP,1933,GSP,-50,2252.5
549,GSP,C1,ABLA,SEE,1977,GSP,-25,2274
550,GSP,C1,ABLA,SEE,1986,GSP,-25,2274
551,GSP,C1,ABLA,SEE,1991,GSP,-25,2274
552,GSP,C1,ABLA,SEE,1992,GSP,-25,2274
553,GSP,C1_001,LALY,MAT,1730,GSP,-25,2274
554,GSP,C1_002,ABLA,MAT,1938,GSP,-25,2274
555,GSP,C1_003,LALY,MAT,1896,GSP,-25,2274
556,GSP,C1_004,LALY,MAT,1899,GSP,-25,2274
557,GSP,C1_005,LALY,MAT,1853,GSP,-25,2274
558,GSP,C1_006 ,LALY,MAT,1846,GSP,-25,2274
559,GSP,C2_001,LALY,MAT,1885,GSP,-25,2274
560,GSP,C2_002,LALY,MAT,1885,GSP,-25,2274
561,GSP,C2_003,ABLA,MAT,1920,GSP,-25,2274
562,GSP,C2_004,ABLA,MAT,1988,GSP,-25,2274
563,GSP,C2_011,ABLA,SAP,1972,GSP,-25,2274
564,GSP,C2_012,ABLA,SAP,1976,GSP,-25,2274
565,GSP,C2_013,LALY,SAP,1885,GSP,-25,2274
566,GSP,D1,ABLA,SEE,1977,GSP,-5,2288.5
567,GSP,D1_001,LALY,MAT,1763,GSP,-5,2288.5
568,GSP,D1_002,ABLA,MAT,1910,GSP,-5,2288.5
569,GSP,D1_003,LALY,MAT,1831,GSP,-5,2288.5
570,GSP,D1_004,LALY,MAT,1908,GSP,-5,2288.5
571,GSP,D1_005,LALY,MAT,1732,GSP,-5,2288.5
572,GSP,D1_006,LALY,MAT,1844,GSP,-5,2288.5
573,GSP,D1_007,LALY,MAT,1803,GSP,-5,2288.5
574,GSP,D2,ABLA,SEE,1979,GSP,-5,2288.5
575,GSP,D2,ABLA,SEE,1982,GSP,-5,2288.5
576,GSP,D2,ABLA,SEE,1984,GSP,-5,2288.5
577,GSP,D2,ABLA,SEE,1984,GSP,-5,2288.5
578,GSP,D2,ABLA,SEE,1993,GSP,-5,2288.5
579,GSP,D2,PIEN,SEE,1991,GSP,-5,2288.5
580,GSP,D2_001,LALY,MAT,1920,GSP,-5,2288.5
581,GSP,D2_002,LALY,MAT,1919,GSP,-5,2288.5
582,GSP,D2_003,LALY,MAT,1913,GSP,-5,2288.5
583,GSP,D2_004,LALY,MAT,1949,GSP,-5,2288.5
584,GSP,D2_007,PIEN,MAT,1948,GSP,-5,2288.5
585,GSP,D2_011,ABLA,SAP,1981,GSP,-5,2288.5
586,GSP,D2_012,ABLA,SAP,1975,GSP,-5,2288.5
587,GSP,E1,ABLA,SEE,1996,GSP,5,2300
588,GSP,E1_001,LALY,MAT,1846,GSP,5,2300
589,GSP,E1_002,ABLA,MAT,1916,GSP,5,2300
590,GSP,E1_003,LALY,MAT,1855,GSP,5,2300
591,GSP,E1_004,LALY,MAT,1818,GSP,5,2300
592,GSP,E1_005,LALY,MAT,1797,GSP,5,2300
593,GSP,E1_006,LALY,MAT,1851,GSP,5,2300
594,GSP,E1_007,LALY,MAT,1878,GSP,5,2300
595,GSP,E1_008,ABLA,MAT,1840,GSP,5,2300
596,GSP,E1_009,LALY,MAT,1776,GSP,5,2300
597,GSP,E1_010,LALY,SAP,1850,GSP,5,2300
598,GSP,E1_011,PIEN,SAP,1942,GSP,5,2300
599,GSP,E1_012,PIEN,SAP,1961,GSP,5,2300
600,GSP,E1_013,LALY,SAP,1825,GSP,5,2300
601,GSP,E2,ABLA,SEE,1973,GSP,5,2300
602,GSP,E2,ABLA,SEE,1981,GSP,5,2300
603,GSP,E2,ABLA,SEE,1983,GSP,5,2300
604,GSP,E2,ABLA,SEE,1985,GSP,5,2300
605,GSP,E2,ABLA,SEE,1985,GSP,5,2300
606,GSP,E2,ABLA,SEE,1991,GSP,5,2300
607,GSP,E2_001,LALY,MAT,1952,GSP,5,2300
608,GSP,E2_002,LALY,MAT,1840,GSP,5,2300
609,GSP,E2_003,LALY,MAT,1979,GSP,5,2300
610,GSP,E2_004,ABLA,MAT,1985,GSP,5,2300
611,GSP,E2_011,LALY,SAP,1939,GSP,5,2300
612,GSP,E2_012,ABLA,SAP,1975,GSP,5,2300
613,GSP,E2_013,ABLA,SAP,1988,GSP,5,2300
614,GSP,E2_014,ABLA,SAP,1978,GSP,5,2300
615,GSP,E2_015,ABLA,SAP,1973,GSP,5,2300
616,GSP,E2_016,LALY,SAP,1969,GSP,5,2300
617,GSP,E2_017,ABLA,SAP,1984,GSP,5,2300
618,GSP,E2_018,ABLA,SAP,1972,GSP,5,2300
619,GSP,E2_019,ABLA,SAP,1980,GSP,5,2300
620,GSP,F1,PIEN,SEE,2001,GSP,25,2307
621,GSP,F1_001,LALY,MAT,1847,GSP,25,2307
622,GSP,F1_002,LALY,MAT,1872,GSP,25,2307
623,GSP,F1_003,LALY,MAT,1874,GSP,25,2307
624,GSP,F1_004,LALY,MAT,1865,GSP,25,2307
625,GSP,F1_005,ABLA,MAT,1905,GSP,25,2307
626,GSP,F1_006,LALY,MAT,1831,GSP,25,2307
627,GSP,F1_011,ABLA,SAP,1972,GSP,25,2307
628,GSP,F2,ABLA,SEE,1971,GSP,25,2307
629,GSP,F2,ABLA,SEE,1979,GSP,25,2307
630,GSP,F2,ABLA,SEE,1983,GSP,25,2307
631,GSP,F2,ABLA,SEE,1988,GSP,25,2307
632,GSP,F2_001,PIEN,MAT,1902,GSP,25,2307
633,GSP,F2_002,PIEN,MAT,1969,GSP,25,2307
634,GSP,F2_003,PIEN,MAT,1915,GSP,25,2307
635,GSP,F2_004,ABLA,MAT,1901,GSP,25,2307
636,GSP,F2_005,LALY,MAT,1937,GSP,25,2307
637,GSP,F2_006,ABLA,MAT,1947,GSP,25,2307
638,GSP,F2_007,ABLA,MAT,1957,GSP,25,2307
639,GSP,F2_011,PIEN,SAP,1969,GSP,25,2307
640,GSP,F2_012,ABLA,SAP,1972,GSP,25,2307
641,GSP,F2_013,ABLA,SAP,1985,GSP,25,2307
642,GSP,F2_014,ABLA,SAP,1981,GSP,25,2307
643,GSP,F2_015,LALY,SAP,1948,GSP,25,2307
644,GSP,G1,ABLA,SEE,1970,GSP,50,2318
645,GSP,G1,ABLA,SEE,1996,GSP,50,2318
646,GSP,G1,LALY,SEE,1964,GSP,50,2318
647,GSP,G1_001,ABLA,MAT,1913,GSP,50,2318
648,GSP,G1_002,LALY,MAT,1854,GSP,50,2318
649,GSP,G1_003,PIEN,MAT,1927,GSP,50,2318
650,GSP,G1_004,ABLA,MAT,1960,GSP,50,2318
651,GSP,G1_005,PIEN,MAT,1893,GSP,50,2318
652,GSP,G1_011,ABLA,SAP,1973,GSP,50,2318
653,GSP,G1_013,ABLA,SAP,1974,GSP,50,2318
654,GSP,G1_014,ABLA,SAP,1986,GSP,50,2318
655,GSP,G1_015,ABLA,SAP,1984,GSP,50,2318
656,GSP,G1_016,ABLA,SAP,1972,GSP,50,2318
657,GSP,G2,ABLA,SEE,1982,GSP,50,2318
658,GSP,G2,ABLA,SEE,1984,GSP,50,2318
659,GSP,G2,ABLA,SEE,1996,GSP,50,2318
660,GSP,G2_001,ABLA,MAT,1972,GSP,50,2318
661,GSP,G2_002,ABLA,MAT,1983,GSP,50,2318
662,GSP,G2_003,ABLA,MAT,1980,GSP,50,2318
663,GSP,G2_004,LALY,MAT,1934,GSP,50,2318
664,GSP,G2_011,ABLA,SAP,1980,GSP,50,2318
665,GSP,G2_012,ABLA,SAP,1982,GSP,50,2318
666,GSP,G2_013,ABLA,SAP,1982,GSP,50,2318
667,GSP,H1,ABLA,SEE,2004,GSP,100,2343
668,GSP,H1,LALY,SEE,2003,GSP,100,2343
669,GSP,H1,PIEN,SEE,2009,GSP,100,2343
670,GSP,H1_001,LALY,MAT,1919,GSP,100,2343
671,GSP,H1_002,LALY,MAT,1939,GSP,100,2343
672,GSP,H1_011,LALY,MAT,1996,GSP,100,2343
673,GSP,H2,ABLA,SEE,1993,GSP,100,2343
674,GSP,H2,ABLA,SEE,2001,GSP,100,2343
675,GSP,H2,ABLA,SEE,2004,GSP,100,2343
676,GSP,H2,ABLA,SEE,2006,GSP,100,2343
677,GSP,H2_001,LALY,MAT,1921,GSP,100,2343
678,GSP,H2_002,LALY,MAT,1948,GSP,100,2343
679,GSP,H2_011,LALY,SAP,1930,GSP,100,2343
680,HIL,HA1201,ABLA,SAP,1810,JNP,-125,2193.027668
681,HIL,HA1202,ABLA,SAP,1884,JNP,-125,2193.027668
682,HIL,HA1203,ABLA,SAP,1884,JNP,-125,2193.027668
683,HIL,HA1204,ABLA,SAP,1864,JNP,-125,2193.027668
684,HIL,HA1205,ABLA,SAP,1902,JNP,-125,2193.027668
685,HIL,HA1206,ABLA,MAT,1841,JNP,-125,2193.027668
686,HIL,HA1208,ABLA,SAP,1888,JNP,-125,2193.027668
687,HIL,HA1209,ABLA,SAP,1889,JNP,-125,2193.027668
688,HIL,HA1301,ABLA,SAP,1895,JNP,-125,2193.027668
689,HIL,HA1302,PIEN,MAT,1799,JNP,-125,2193.027668
690,HIL,HA1303,ABLA,SAP,1885,JNP,-125,2193.027668
691,HIL,HA1401,ABLA,SAP,1862,JNP,-125,2193.027668
692,HIL,HA1402,ABLA,SAP,1846,JNP,-125,2193.027668
693,HIL,HA1501,ABLA,SAP,1832,JNP,-125,2193.027668
694,HIL,HA1502,ABLA,SAP,1912,JNP,-125,2193.027668
695,HIL,HA1503,ABLA,SAP,1859,JNP,-125,2193.027668
696,HIL,HA1504,ABLA,SAP,1910,JNP,-125,2193.027668
697,HIL,HA1505,ABLA,MAT,1848,JNP,-125,2193.027668
698,HIL,HA1506,ABLA,SAP,1859,JNP,-125,2193.027668
699,HIL,HA1507,ABLA,SAP,1962,JNP,-125,2193.027668
700,HIL,HA1508,ABLA,SAP,1942,JNP,-125,2193.027668
701,HIL,HA1509,ABLA,SAP,1918,JNP,-125,2193.027668
702,HIL,HA1510,ABLA,SAP,1842,JNP,-125,2193.027668
703,HIL,HA1511,ABLA,SAP,1832,JNP,-125,2193.027668
704,HIL,HA1512,ABLA,SAP,1884,JNP,-125,2193.027668
705,HIL,HA2201,ABLA,MAT,1731,JNP,-125,2193.027668
706,HIL,HA2202,ABLA,SAP,1888,JNP,-125,2193.027668
707,HIL,HA2203,ABLA,SAP,1920,JNP,-125,2193.027668
708,HIL,HA2204,ABLA,SAP,1868,JNP,-125,2193.027668
709,HIL,HA2301,ABLA,SAP,1953,JNP,-125,2193.027668
710,HIL,HA2302,ABLA,MAT,1797,JNP,-125,2193.027668
711,HIL,HA2303,ABLA,MAT,1774,JNP,-125,2193.027668
712,HIL,HA2401,ABLA,MAT,1671,JNP,-125,2193.027668
713,HIL,HA2402,ABLA,SAP,1890,JNP,-125,2193.027668
714,HIL,HA2403,ABLA,SAP,1948,JNP,-125,2193.027668
715,HIL,HA2501,ABLA,SAP,1862,JNP,-125,2193.027668
716,HIL,HA2502,ABLA,SAP,1885,JNP,-125,2193.027668
717,HIL,HA2503,ABLA,SAP,1919,JNP,-125,2193.027668
718,HIL,HA2504,ABLA,SAP,1919,JNP,-125,2193.027668
719,HIL,HA2505,ABLA,SAP,1923,JNP,-125,2193.027668
720,HIL,HA2506,ABLA,SAP,1844,JNP,-125,2193.027668
721,HIL,HA3201,ABLA,SAP,1919,JNP,-125,2193.027668
722,HIL,HA3202,ABLA,MAT,1767,JNP,-125,2193.027668
723,HIL,HA3203,ABLA,SAP,1820,JNP,-125,2193.027668
724,HIL,HA3204,ABLA,SAP,1906,JNP,-125,2193.027668
725,HIL,HA3205,ABLA,SAP,1774,JNP,-125,2193.027668
726,HIL,HA3206,ABLA,SAP,1893,JNP,-125,2193.027668
727,HIL,HA3207,ABLA,SAP,1900,JNP,-125,2193.027668
728,HIL,HA3208,ABLA,SAP,1907,JNP,-125,2193.027668
729,HIL,HA3209,ABLA,SAP,1844,JNP,-125,2193.027668
730,HIL,HA3210,ABLA,SAP,1760,JNP,-125,2193.027668
731,HIL,HA3211,ABLA,MAT,1656,JNP,-125,2193.027668
732,HIL,HA3212,ABLA,SAP,1788,JNP,-125,2193.027668
733,HIL,HA3213,ABLA,MAT,1659,JNP,-125,2193.027668
734,HIL,HA3214,ABLA,MAT,1716,JNP,-125,2193.027668
735,HIL,HA3215,ABLA,MAT,1686,JNP,-125,2193.027668
736,HIL,HA3216,ABLA,MAT,1796,JNP,-125,2193.027668
737,HIL,HA3217,ABLA,SAP,1861,JNP,-125,2193.027668
738,HIL,HA3218,ABLA,SAP,1839,JNP,-125,2193.027668
739,HIL,HA3219,ABLA,SAP,1863,JNP,-125,2193.027668
740,HIL,HA3220,ABLA,MAT,1805,JNP,-125,2193.027668
741,HIL,HA3221,ABLA,MAT,1689,JNP,-125,2193.027668
742,HIL,HA3222,ABLA,SAP,1806,JNP,-125,2193.027668
743,HIL,HA3223,ABLA,SAP,1788,JNP,-125,2193.027668
744,HIL,HA3224,ABLA,MAT,1722,JNP,-125,2193.027668
745,HIL,HA3225,ABLA,SAP,1799,JNP,-125,2193.027668
746,HIL,HA3226,ABLA,SAP,1855,JNP,-125,2193.027668
747,HIL,HA3227,ABLA,SAP,1771,JNP,-125,2193.027668
748,HIL,HA3401,PIEN,SAP,1912,JNP,-125,2193.027668
749,HIL,HA4101,ABLA,SAP,1858,JNP,-125,2193.027668
750,HIL,HA4201,ABLA,SAP,1872,JNP,-125,2193.027668
751,HIL,HA4202,ABLA,SAP,1840,JNP,-125,2193.027668
752,HIL,HA4203,ABLA,MAT,1691,JNP,-125,2193.027668
753,HIL,HA4204,ABLA,SAP,1839,JNP,-125,2193.027668
754,HIL,HA4401,ABLA,SAP,1853,JNP,-125,2193.027668
755,HIL,HA4402,ABLA,MAT,1705,JNP,-125,2193.027668
756,HIL,HA4403,ABLA,MAT,1714,JNP,-125,2193.027668
757,HIL,HA4404,ABLA,MAT,1768,JNP,-125,2193.027668
758,HIL,HA4405,ABLA,SAP,1796,JNP,-125,2193.027668
759,HIL,HA4406,ABLA,MAT,1770,JNP,-125,2193.027668
760,HIL,HA4407,ABLA,MAT,1735,JNP,-125,2193.027668
761,HIL,HA4408,ABLA,SAP,1759,JNP,-125,2193.027668
762,HIL,HA4409,ABLA,SAP,1800,JNP,-125,2193.027668
763,HIL,HA4410,ABLA,SAP,1800,JNP,-125,2193.027668
764,HIL,HA4411,ABLA,SAP,1923,JNP,-125,2193.027668
765,HIL,HA4412,ABLA,MAT,1795,JNP,-125,2193.027668
766,HIL,HA4413,ABLA,SAP,1853,JNP,-125,2193.027668
767,HIL,HA5201,ABLA,MAT,1668,JNP,-125,2193.027668
768,HIL,HA5202,ABLA,SAP,1720,JNP,-125,2193.027668
769,HIL,HA5203,ABLA,SAP,1762,JNP,-125,2193.027668
770,HIL,HA5204,ABLA,MAT,1846,JNP,-125,2193.027668
771,HIL,HA5301,ABLA,SAP,1861,JNP,-125,2193.027668
772,HIL,HA5302,ABLA,SAP,1859,JNP,-125,2193.027668
773,HIL,HA5303,ABLA,SAP,1784,JNP,-125,2193.027668
774,HIL,HA5304,ABLA,SAP,1711,JNP,-125,2193.027668
775,HIL,HA5305,ABLA,SAP,1781,JNP,-125,2193.027668
776,HIL,HA5306,ABLA,SAP,1851,JNP,-125,2193.027668
777,HIL,HA5307,PIEN,SAP,1881,JNP,-125,2193.027668
778,HIL,HA5308,ABLA,SAP,1948,JNP,-125,2193.027668
779,HIL,HA5309,ABLA,MAT,1832,JNP,-125,2193.027668
780,HIL,HA5310,ABLA,SAP,1885,JNP,-125,2193.027668
781,HIL,HA5401,ABLA,SAP,1921,JNP,-125,2193.027668
782,HIL,HA5402,ABLA,SAP,1822,JNP,-125,2193.027668
783,HIL,HA5403,ABLA,MAT,1733,JNP,-125,2193.027668
784,HIL,HA5404,ABLA,SAP,1898,JNP,-125,2193.027668
785,HIL,HA5405,ABLA,SAP,1843,JNP,-125,2193.027668
786,HIL,HA5406,ABLA,MAT,1853,JNP,-125,2193.027668
787,HIL,HA5407,ABLA,SAP,1842,JNP,-125,2193.027668
788,HIL,HA5408,ABLA,SAP,1900,JNP,-125,2193.027668
789,HIL,HA5501,PIEN,SAP,1945,JNP,-125,2193.027668
790,HIL,HA5502,PIEN,SAP,1948,JNP,-125,2193.027668
791,HIL,HA6101,ABLA,SEE,1966,JNP,-125,2193.027668
792,HIL,HA6102,ABLA,SEE,1972,JNP,-125,2193.027668
793,HIL,HA6103,ABLA,SEE,1979,JNP,-125,2193.027668
794,HIL,HA6104,ABLA,SEE,1977,JNP,-125,2193.027668
795,HIL,HA6105,ABLA,SEE,1967,JNP,-125,2193.027668
796,HIL,HA6106,ABLA,SEE,1965,JNP,-125,2193.027668
797,HIL,HA6107,ABLA,SEE,1958,JNP,-125,2193.027668
798,HIL,HA6108,ABLA,SEE,1974,JNP,-125,2193.027668
799,HIL,HA6109,ABLA,SEE,1984,JNP,-125,2193.027668
800,HIL,HA6110,ABLA,SEE,1966,JNP,-125,2193.027668
801,HIL,HA6111,ABLA,SEE,1953,JNP,-125,2193.027668
802,HIL,HA6112,ABLA,SEE,1979,JNP,-125,2193.027668
803,HIL,HA6113,ABLA,SEE,1955,JNP,-125,2193.027668
804,HIL,HA6201,ABLA,SAP,1782,JNP,-125,2193.027668
805,HIL,HA6201,ABLA,SEE,1969,JNP,-125,2193.027668
806,HIL,HA6202,ABLA,MAT,1758,JNP,-125,2193.027668
807,HIL,HA6202,ABLA,SEE,1969,JNP,-125,2193.027668
808,HIL,HA6203,ABLA,MAT,1809,JNP,-125,2193.027668
809,HIL,HA6203,ABLA,SEE,1969,JNP,-125,2193.027668
810,HIL,HA6204,ABLA,MAT,1686,JNP,-125,2193.027668
811,HIL,HA6204,PIAL,SEE,1984,JNP,-125,2193.027668
812,HIL,HA6205,ABLA,MAT,1710,JNP,-125,2193.027668
813,HIL,HA6205,PIAL,SEE,1984,JNP,-125,2193.027668
814,HIL,HA6206,ABLA,SAP,1865,JNP,-125,2193.027668
815,HIL,HA6206,PIAL,SEE,1985,JNP,-125,2193.027668
816,HIL,HA6207,ABLA,MAT,1670,JNP,-125,2193.027668
817,HIL,HA6207,PIAL,SEE,1987,JNP,-125,2193.027668
818,HIL,HA6208,ABLA,SEE,1979,JNP,-125,2193.027668
819,HIL,HA6209,ABLA,SEE,1981,JNP,-125,2193.027668
820,HIL,HA6210,ABLA,SEE,1980,JNP,-125,2193.027668
821,HIL,HA6211,ABLA,SEE,1982,JNP,-125,2193.027668
822,HIL,HA6212,ABLA,SEE,1978,JNP,-125,2193.027668
823,HIL,HA6213,ABLA,SEE,1978,JNP,-125,2193.027668
824,HIL,HA6214,ABLA,SEE,1969,JNP,-125,2193.027668
825,HIL,HA6215,ABLA,SEE,1966,JNP,-125,2193.027668
826,HIL,HA6216,ABLA,SEE,1980,JNP,-125,2193.027668
827,HIL,HA6217,ABLA,SEE,1966,JNP,-125,2193.027668
828,HIL,HA6218,ABLA,SEE,1977,JNP,-125,2193.027668
829,HIL,HA6219,ABLA,SEE,1973,JNP,-125,2193.027668
830,HIL,HA6220,ABLA,SEE,1968,JNP,-125,2193.027668
831,HIL,HA6221,ABLA,SEE,1966,JNP,-125,2193.027668
832,HIL,HA6222,ABLA,SEE,1974,JNP,-125,2193.027668
