SiteID,TreeName,Species,Maturity,EstYear,StudyArea,Elev
HIL,HH6405,ABLA,SEE,1964,JNP,50
HIL,HH6406,ABLA,SEE,1972,JNP,50
HIL,HH6501,ABLA,SEE,1964,JNP,50
HIL,HH6502,ABLA,SEE,1965,JNP,50
HIL,HI1101,ABLA,SEE,1962,JNP,75
HIL,HI1102,ABLA,SEE,1961,JNP,75
HIL,HI1103,ABLA,SEE,1966,JNP,75
HIL,HI1104,ABLA,SEE,1965,JNP,75
HIL,HI1201,ABLA,SEE,1962,JNP,75
HIL,HI1301,ABLA,SEE,1965,JNP,75
HIL,HI1302,ABLA,SEE,1965,JNP,75
HIL,HI1303,PIEN,SEE,1932,JNP,75
HIL,HI1304,PIEN,SEE,1943,JNP,75
HIL,HI1305,ABLA,SEE,1966,JNP,75
HIL,HI1306,PIEN,SEE,1973,JNP,75
HIL,HI1307,PIEN,SEE,1972,JNP,75
HIL,HI1401,ABLA,SEE,1966,JNP,75
HIL,HI1501,ABLA,SEE,1969,JNP,75
HIL,HI1502,ABLA,SEE,1971,JNP,75
HIL,HI1503,ABLA,SEE,1963,JNP,75
HIL,HI1504,ABLA,SEE,1962,JNP,75
HIL,HI1505,PIEN,SEE,1942,JNP,75
HIL,HI2101,PIEN,SEE,1970,JNP,75
HIL,HI2201,ABLA,SEE,1962,JNP,75
HIL,HI2301,ABLA,SEE,1968,JNP,75
HIL,HI2302,ABLA,SEE,1967,JNP,75
HIL,HI2303,ABLA,SEE,1964,JNP,75
HIL,HI2401,PIEN,SEE,1956,JNP,75
HIL,HI2402,PIEN,SEE,1975,JNP,75
HIL,HI2403,ABLA,SEE,1963,JNP,75
HIL,HI2404,ABLA,SEE,1968,JNP,75
HIL,HI2405,PIEN,SEE,1973,JNP,75
HIL,HI2406,PIEN,SEE,1966,JNP,75
HIL,HI2407,ABLA,SEE,1966,JNP,75
HIL,HI2408,ABLA,SEE,1964,JNP,75
HIL,HI2409,ABLA,SEE,1962,JNP,75
HIL,HI2410,ABLA,SEE,1965,JNP,75
HIL,HI2501,PIEN,SEE,1965,JNP,75
HIL,HI2502,ABLA,SEE,1965,JNP,75
HIL,HI2503,PIEN,SEE,1971,JNP,75
HIL,HI2504,ABLA,SEE,1963,JNP,75
HIL,HI2505,PIEN,SEE,1973,JNP,75
HIL,HI2506,ABLA,SEE,1968,JNP,75
HIL,HI3101,PIEN,SEE,1967,JNP,75
HIL,HI3102,ABLA,SEE,1976,JNP,75
HIL,HI3103,ABLA,SEE,1961,JNP,75
HIL,HI3104,ABLA,SEE,1964,JNP,75
HIL,HI3105,ABLA,SEE,1964,JNP,75
HIL,HI3106,ABLA,SEE,1967,JNP,75
HIL,HI3107,ABLA,SEE,1979,JNP,75
HIL,HI3201,ABLA,SEE,1962,JNP,75
HIL,HI3301,ABLA,SEE,1963,JNP,75
HIL,HI3302,ABLA,SEE,1972,JNP,75
HIL,HI3303,ABLA,SEE,1965,JNP,75
HIL,HI3304,ABLA,SEE,1963,JNP,75
HIL,HI3401,ABLA,SEE,1966,JNP,75
HIL,HI3402,ABLA,SEE,1970,JNP,75
HIL,HI3403,ABLA,SEE,1941,JNP,75
HIL,HI3501,ABLA,SEE,1968,JNP,75
HIL,HI4101,ABLA,SEE,1957,JNP,75
HIL,HI4102,ABLA,SEE,1968,JNP,75
HIL,HI4103,ABLA,SEE,1973,JNP,75
HIL,HI4301,ABLA,SEE,1967,JNP,75
HIL,HI4302,PIEN,SEE,1969,JNP,75
HIL,HI4303,ABLA,SEE,1967,JNP,75
HIL,HI4401,PIEN,SEE,1967,JNP,75
HIL,HI4402,ABLA,SEE,1966,JNP,75
HIL,HI4403,ABLA,SEE,1930,JNP,75
HIL,HI4404,ABLA,SEE,1939,JNP,75
HIL,HI4501,PIEN,SEE,1971,JNP,75
HIL,HI4502,ABLA,SEE,1973,JNP,75
HIL,HI4503,ABLA,SEE,1948,JNP,75
HIL,HI4504,ABLA,SEE,1975,JNP,75
HIL,HI4505,ABLA,SEE,1976,JNP,75
HIL,HI4506,ABLA,SEE,1923,JNP,75
HIL,HI4507,ABLA,SEE,1971,JNP,75
HIL,HI4508,PIEN,SEE,1962,JNP,75
HIL,HI5101,ABLA,SEE,1967,JNP,75
HIL,HI5102,ABLA,SEE,1970,JNP,75
HIL,HI5201,PIEN,SEE,1970,JNP,75
HIL,HI5202,ABLA,SEE,1967,JNP,75
HIL,HI5203,ABLA,SEE,1969,JNP,75
HIL,HI5301,ABLA,SEE,1964,JNP,75
HIL,HI5302,ABLA,SEE,1966,JNP,75
HIL,HI5401,ABLA,SAP,1891,JNP,75
HIL,HI5402,ABLA,SAP,1893,JNP,75
HIL,HI5501,ABLA,SEE,1970,JNP,75
HIL,HI6101,ABLA,SEE,1961,JNP,75
HIL,HI6102,PIEN,SEE,1941,JNP,75
HIL,HI6103,ABLA,SEE,1966,JNP,75
HIL,HI6104,PIEN,SEE,1948,JNP,75
HIL,HI6105,ABLA,SEE,1966,JNP,75
HIL,HI6106,ABLA,SEE,1965,JNP,75
HIL,HI6107,PIEN,SEE,1965,JNP,75
HIL,HI6201,PIEN,SEE,1975,JNP,75
HIL,HI6301,PIEN,SEE,1945,JNP,75
HIL,HI6302,ABLA,SEE,1967,JNP,75
HIL,HI6401,PIEN,SEE,1970,JNP,75
HIL,HI6402,PIEN,SEE,1968,JNP,75
HIL,HI6403,ABLA,SEE,1964,JNP,75
HIL,HI6404,ABLA,SEE,1966,JNP,75
HIL,HJ1101,ABLA,SEE,1965,JNP,100
HIL,HJ1102,ABLA,SEE,1971,JNP,100
HIL,HJ1103,ABLA,SEE,1973,JNP,100
HIL,HJ1201,ABLA,SEE,1966,JNP,100
HIL,HJ1301,ABLA,SEE,1966,JNP,100
HIL,HJ1302,ABLA,SEE,1964,JNP,100
HIL,HJ1303,ABLA,SEE,1967,JNP,100
HIL,HJ1401,PIEN,SEE,1973,JNP,100
HIL,HJ1402,ABLA,SEE,1964,JNP,100
HIL,HJ2201,PIEN,SEE,1975,JNP,100
HIL,HJ2202,ABLA,SEE,1969,JNP,100
HIL,HJ2301,ABLA,SEE,1963,JNP,100
HIL,HJ2401,PIEN,SEE,1936,JNP,100
HIL,HJ2501,ABLA,SEE,1981,JNP,100
HIL,HJ2502,PIEN,SEE,1966,JNP,100
HIL,HJ2503,ABLA,SEE,1966,JNP,100
HIL,HJ2504,ABLA,SEE,1965,JNP,100
HIL,HJ2505,PIEN,SEE,1977,JNP,100
HIL,HJ3101,ABLA,SEE,1963,JNP,100
HIL,HJ3102,ABLA,SEE,1963,JNP,100
HIL,HJ3103,ABLA,SAP,1908,JNP,100
HIL,HJ3104,ABLA,SEE,1886,JNP,100
HIL,HJ3105,ABLA,SEE,1878,JNP,100
HIL,HJ3201,ABLA,SEE,1961,JNP,100
HIL,HJ3202,ABLA,SEE,1972,JNP,100
HIL,HJ3301,ABLA,SEE,1960,JNP,100
HIL,HJ3302,ABLA,SEE,1965,JNP,100
HIL,HJ3401,ABLA,SEE,1971,JNP,100
HIL,HJ3402,ABLA,SEE,1963,JNP,100
HIL,HJ3501,PIEN,SEE,1943,JNP,100
HIL,HJ3502,PIEN,SEE,1971,JNP,100
HIL,HJ3503,PIEN,SEE,1950,JNP,100
HIL,HJ3504,PIEN,SEE,1966,JNP,100
HIL,HJ4101,ABLA,SEE,1930,JNP,100
HIL,HJ4102,ABLA,SEE,1947,JNP,100
HIL,HJ4201,ABLA,SEE,1971,JNP,100
HIL,HJ4202,PIEN,SEE,1955,JNP,100
HIL,HJ4301,ABLA,SEE,1972,JNP,100
HIL,HJ4302,PIEN,SEE,1971,JNP,100
HIL,HJ4303,PIEN,SEE,1971,JNP,100
HIL,HJ4304,PIEN,SEE,1956,JNP,100
HIL,HJ4401,ABLA,SEE,1973,JNP,100
HIL,HJ4402,ABLA,SEE,1965,JNP,100
HIL,HJ4403,ABLA,SEE,1962,JNP,100
HIL,HJ4501,PIEN,SEE,1972,JNP,100
HIL,HJ4502,ABLA,SEE,1971,JNP,100
HIL,HJ4503,PIEN,SEE,1953,JNP,100
HIL,HJ4504,ABLA,SEE,1968,JNP,100
HIL,HJ4505,ABLA,SEE,1968,JNP,100
HIL,HJ5101,ABLA,SEE,1963,JNP,100
HIL,HJ5102,PIEN,SEE,1971,JNP,100
HIL,HJ5301,PIEN,SEE,1965,JNP,100
HIL,HJ5302,PIEN,SEE,1969,JNP,100
HIL,HJ5303,ABLA,SEE,1966,JNP,100
HIL,HJ5304,ABLA,SEE,1962,JNP,100
HIL,HJ5401,ABLA,SEE,1967,JNP,100
HIL,HJ5402,PIEN,SEE,1968,JNP,100
HIL,HJ5403,ABLA,SEE,1981,JNP,100
HIL,HJ6201,PIEN,SEE,1963,JNP,100
HIL,HJ6202,PIEN,SEE,1964,JNP,100
HIL,HJ6203,PIEN,SEE,1938,JNP,100
HIL,HJ6204,ABLA,SEE,1964,JNP,100
HIL,HJ6301,PIEN,SEE,1971,JNP,100
HIL,HJ6302,ABLA,SEE,1961,JNP,100
HIL,HJ6401,ABLA,SEE,1968,JNP,100
HIL,HJ6501,PIEN,SEE,1976,JNP,100
HIL,HJ6502,PIEN,SEE,1966,JNP,100
HIL,HK1301,ABLA,SEE,1977,JNP,125
HIL,HK1302,PIEN,SEE,1969,JNP,125
HIL,HK1401,ABLA,SEE,1974,JNP,125
HIL,HK1501,ABLA,SEE,1964,JNP,125
HIL,HK1502,ABLA,SEE,1972,JNP,125
HIL,HK2101,ABLA,SEE,1974,JNP,125
HIL,HK2102,ABLA,SEE,1967,JNP,125
HIL,HK2301,ABLA,SEE,1976,JNP,125
HIL,HK3101,ABLA,SEE,1961,JNP,125
HIL,HK3301,PIEN,SEE,1963,JNP,125
HIL,HK4101,ABLA,SEE,1980,JNP,125
HIL,HK4102,PIEN,SEE,1967,JNP,125
HIL,HK4201,ABLA,SEE,1976,JNP,125
HIL,HK5101,ABLA,SEE,1976,JNP,125
HIL,HK5301,ABLA,SEE,1963,JNP,125
HIL,HK5401,ABLA,SEE,1971,JNP,125
HIL,HK6301,PIEN,SEE,1972,JNP,125
HIL,HA1203,ABLA,SAP,1884,JNP,-125
HIL,HA1208,ABLA,SAP,1888,JNP,-125
HIL,HA1209,ABLA,SAP,1889,JNP,-125
HIL,HA1303,ABLA,SAP,1885,JNP,-125
HIL,HA1505,ABLA,MAT,1848,JNP,-125
HIL,HA1506,ABLA,SAP,1859,JNP,-125
HIL,HA1509,ABLA,SAP,1918,JNP,-125
HIL,HA1510,ABLA,SAP,1842,JNP,-125
HIL,HA2401,ABLA,MAT,1671,JNP,-125
HIL,HA3218,ABLA,SAP,1839,JNP,-125
HIL,HA4403,ABLA,MAT,1714,JNP,-125
HIL,HA5402,ABLA,SAP,1822,JNP,-125
HIL,HB1109,ABLA,SAP,1781,JNP,-100
HIL,HB4414,ABLA,MAT,1770,JNP,-100
HIL,HB4417,ABLA,MAT,1830,JNP,-100
HIL,HB5325,ABLA,SAP,1778,JNP,-100
HIL,HB5417,ABLA,SAP,1912,JNP,-100
HIL,HB5510,ABLA,SAP,1858,JNP,-100
HIL,HB5511,ABLA,MAT,1798,JNP,-100
HIL,HB6301,ABLA,MAT,1737,JNP,-100
HIL,HC3101,ABLA,SAP,1935,JNP,-75
HIL,HC6503,ABLA,SAP,1913,JNP,-75
HIL,HD1101,ABLA,SAP,1952,JNP,-50
HIL,HD2301,ABLA,MAT,1918,JNP,-50
HIL,HE3403,ABLA,MAT,1890,JNP,-25
HIL,HE4407,ABLA,MAT,1860,JNP,-25
HIL,HG1505,ABLA,SAP,1793,JNP,25
HIL,HG2301,ABLA,SAP,1924,JNP,25
HIL,HG3404,ABLA,SAP,1898,JNP,25
HIL,HG4404,ABLA,SAP,1891,JNP,25
HIL,HG4501,ABLA,SAP,1912,JNP,25
HIL,HG5102,ABLA,MAT,1859,JNP,25
HIL,HG5107,ABLA,SAP,1906,JNP,25
HIL,HG5116,ABLA,SAP,1858,JNP,25
HIL,HG5405,ABLA,SAP,1911,JNP,25
HIL,HG6101,ABLA,SAP,1879,JNP,25
HIL,HG6306,ABLA,SAP,1911,JNP,25
HIL,HA1501,ABLA,SAP,1832,JNP,-125
HIL,HA1507,ABLA,SAP,1962,JNP,-125
HIL,HA2202,ABLA,SAP,1888,JNP,-125
HIL,HA2203,ABLA,SAP,1920,JNP,-125
HIL,HA2204,ABLA,SAP,1868,JNP,-125
HIL,HA2301,ABLA,SAP,1953,JNP,-125
HIL,HA2402,ABLA,SAP,1890,JNP,-125
HIL,HA2505,ABLA,SAP,1923,JNP,-125
HIL,HA3202,ABLA,MAT,1767,JNP,-125
HIL,HA3203,ABLA,SAP,1820,JNP,-125
HIL,HA3204,ABLA,SAP,1906,JNP,-125
HIL,HA3205,ABLA,SAP,1774,JNP,-125
HIL,HA3210,ABLA,SAP,1760,JNP,-125
HIL,HA3212,ABLA,SAP,1788,JNP,-125
HIL,HA3217,ABLA,SAP,1861,JNP,-125
HIL,HA3220,ABLA,MAT,1805,JNP,-125
HIL,HA3221,ABLA,MAT,1689,JNP,-125
HIL,HA3223,ABLA,SAP,1788,JNP,-125
HIL,HA3226,ABLA,SAP,1855,JNP,-125
HIL,HA3227,ABLA,SAP,1771,JNP,-125
HIL,HA4101,ABLA,SAP,1858,JNP,-125
HIL,HA4401,ABLA,SAP,1853,JNP,-125
HIL,HA4402,ABLA,MAT,1705,JNP,-125
HIL,HA4405,ABLA,SAP,1796,JNP,-125
HIL,HA4409,ABLA,SAP,1800,JNP,-125
HIL,HA4410,ABLA,SAP,1800,JNP,-125
HIL,HA4413,ABLA,SAP,1853,JNP,-125
HIL,HA5303,ABLA,SAP,1784,JNP,-125
HIL,HA5304,ABLA,SAP,1711,JNP,-125
HIL,HA5305,ABLA,SAP,1781,JNP,-125
HIL,HA5308,ABLA,SAP,1948,JNP,-125
HIL,HA5309,ABLA,MAT,1832,JNP,-125
HIL,HA5310,ABLA,SAP,1885,JNP,-125
HIL,HA5405,ABLA,SAP,1843,JNP,-125
HIL,HA6204,ABLA,MAT,1686,JNP,-125
HIL,HA6306,ABLA,SAP,1759,JNP,-125
HIL,HA6402,ABLA,MAT,1720,JNP,-125
HIL,HA6404,ABLA,SAP,1913,JNP,-125
HIL,HA6407,ABLA,SAP,1930,JNP,-125
HIL,HA6411,ABLA,SAP,1883,JNP,-125
HIL,HA6413,ABLA,MAT,1706,JNP,-125
HIL,HA6414,ABLA,MAT,1709,JNP,-125
HIL,HA6503,ABLA,SAP,1883,JNP,-125
HIL,HA6505,ABLA,SAP,1907,JNP,-125
HIL,HA6506,ABLA,SAP,1876,JNP,-125
HIL,HB1103,ABLA,MAT,1818,JNP,-100
HIL,HB1207,ABLA,SAP,1817,JNP,-100
HIL,HB1208,ABLA,MAT,1701,JNP,-100
HIL,HB1212,ABLA,SAP,1850,JNP,-100
HIL,HB1304,ABLA,SAP,1880,JNP,-100
HIL,HB1305,ABLA,SAP,1844,JNP,-100
HIL,HB1308,ABLA,SAP,1837,JNP,-100
HIL,HB1311,ABLA,SAP,1835,JNP,-100
HIL,HB1315,ABLA,SAP,1877,JNP,-100
HIL,HB1326,ABLA,MAT,1779,JNP,-100
HIL,HB1401,ABLA,SAP,1848,JNP,-100
HIL,HB2104,ABLA,SAP,1830,JNP,-100
HIL,HB2201,ABLA,SAP,1792,JNP,-100
HIL,HB2302,ABLA,SAP,1846,JNP,-100
HIL,HB2401,ABLA,MAT,1870,JNP,-100
HIL,HB2402,ABLA,SAP,1889,JNP,-100
HIL,HB2403,ABLA,SAP,1865,JNP,-100
HIL,HB2405,ABLA,SAP,1822,JNP,-100
HIL,HB2408,ABLA,SAP,1860,JNP,-100
HIL,HB2412,ABLA,MAT,1714,JNP,-100
HIL,HB3203,ABLA,SAP,1875,JNP,-100
HIL,HB3204,ABLA,SAP,1891,JNP,-100
HIL,HB3206,ABLA,SAP,1825,JNP,-100
HIL,HB3302,ABLA,SAP,1828,JNP,-100
HIL,HB3304,ABLA,MAT,1758,JNP,-100
HIL,HB3305,ABLA,SAP,1817,JNP,-100
HIL,HB3402,ABLA,SAP,1790,JNP,-100
HIL,HB3403,ABLA,SAP,1900,JNP,-100
HIL,HB3404,ABLA,SAP,1879,JNP,-100
HIL,HB3407,ABLA,SAP,1859,JNP,-100
HIL,HB3410,ABLA,SAP,1834,JNP,-100
HIL,HB3413,ABLA,SAP,1819,JNP,-100
HIL,HB3414,ABLA,SAP,1837,JNP,-100
HIL,HB4201,ABLA,SAP,1867,JNP,-100
HIL,HB4202,ABLA,SAP,1845,JNP,-100
HIL,HB4203,ABLA,SAP,1785,JNP,-100
HIL,HB4204,ABLA,SAP,1835,JNP,-100
HIL,HB4301,ABLA,MAT,1780,JNP,-100
HIL,HB4302,ABLA,SAP,1814,JNP,-100
HIL,HB4303,ABLA,MAT,1793,JNP,-100
HIL,HB4305,ABLA,SAP,1867,JNP,-100
HIL,HB4306,ABLA,SAP,1892,JNP,-100
HIL,HB4309,ABLA,SAP,1871,JNP,-100
HIL,HB4312,ABLA,MAT,1701,JNP,-100
HIL,HB4313,ABLA,SAP,1797,JNP,-100
HIL,HB4314,ABLA,MAT,1737,JNP,-100
HIL,HB4315,ABLA,SAP,1780,JNP,-100
HIL,HB4317,ABLA,SAP,1770,JNP,-100
HIL,HB4320,ABLA,SAP,1773,JNP,-100
HIL,HB4322,ABLA,SAP,1760,JNP,-100
HIL,HB4324,ABLA,MAT,1761,JNP,-100
HIL,HB4326,ABLA,SAP,1816,JNP,-100
HIL,HB4327,ABLA,SAP,1796,JNP,-100
HIL,HB4328,ABLA,SAP,1831,JNP,-100
HIL,HB4330,ABLA,SAP,1718,JNP,-100
HIL,HB4331,ABLA,SAP,1787,JNP,-100
HIL,HB4401,ABLA,SAP,1775,JNP,-100
HIL,HB4404,ABLA,SAP,1935,JNP,-100
HIL,HB4407,ABLA,SAP,1763,JNP,-100
HIL,HB4408,ABLA,SAP,1807,JNP,-100
HIL,HB4409,ABLA,SAP,1826,JNP,-100
HIL,HB4411,ABLA,MAT,1808,JNP,-100
HIL,HB4413,ABLA,SAP,1826,JNP,-100
HIL,HB4415,ABLA,SAP,1820,JNP,-100
HIL,HB4416,ABLA,SAP,1840,JNP,-100
HIL,HB4418,ABLA,SAP,1870,JNP,-100
HIL,HB4420,ABLA,MAT,1680,JNP,-100
HIL,HB4502,ABLA,SAP,1899,JNP,-100
HIL,HB4505,ABLA,SAP,1830,JNP,-100
HIL,HB5101,ABLA,SAP,1847,JNP,-100
HIL,HB5104,ABLA,SAP,1872,JNP,-100
HIL,HB5106,ABLA,SAP,1827,JNP,-100
HIL,HB5108,ABLA,SAP,1900,JNP,-100
HIL,HB5201,ABLA,SAP,1827,JNP,-100
HIL,HB5202,ABLA,SAP,1864,JNP,-100
HIL,HB5203,ABLA,SAP,1849,JNP,-100
HIL,HB5204,ABLA,SAP,1838,JNP,-100
HIL,HB5205,ABLA,SAP,1820,JNP,-100
HIL,HB5207,ABLA,SAP,1860,JNP,-100
HIL,HB5208,ABLA,SAP,1786,JNP,-100
HIL,HB5209,ABLA,SAP,1867,JNP,-100
HIL,HB5210,ABLA,SAP,1837,JNP,-100
HIL,HB5211,ABLA,SAP,1807,JNP,-100
HIL,HB5212,ABLA,SAP,1838,JNP,-100
HIL,HB5213,ABLA,SAP,1865,JNP,-100
HIL,HB5215,ABLA,SAP,1814,JNP,-100
HIL,HB5219,ABLA,SAP,1849,JNP,-100
HIL,HB5301,ABLA,SAP,1848,JNP,-100
HIL,HB5302,ABLA,SAP,1820,JNP,-100
HIL,HB5303,ABLA,SAP,1822,JNP,-100
HIL,HB5304,ABLA,SAP,1820,JNP,-100
HIL,HB5307,ABLA,SAP,1841,JNP,-100
HIL,HB5308,ABLA,SAP,1883,JNP,-100
HIL,HB5309,ABLA,SAP,1874,JNP,-100
HIL,HB5311,ABLA,SAP,1811,JNP,-100
HIL,HB5313,ABLA,SAP,1858,JNP,-100
HIL,HB5314,ABLA,SAP,1866,JNP,-100
HIL,HB5316,ABLA,SAP,1847,JNP,-100
HIL,HB5326,ABLA,SAP,1740,JNP,-100
HIL,HB5327,ABLA,SAP,1826,JNP,-100
HIL,HB5401,ABLA,SAP,1826,JNP,-100
HIL,HB5407,ABLA,SAP,1784,JNP,-100
HIL,HB5408,ABLA,SAP,1784,JNP,-100
HIL,HB5409,ABLA,SAP,1784,JNP,-100
HIL,HB5410,ABLA,SAP,1814,JNP,-100
HIL,HB5412,ABLA,SAP,1845,JNP,-100
HIL,HB5501,ABLA,SAP,1881,JNP,-100
HIL,HB5503,ABLA,SAP,1936,JNP,-100
HIL,HB5509,ABLA,SAP,1897,JNP,-100
HIL,HB5513,ABLA,SAP,1838,JNP,-100
HIL,HB5514,ABLA,SAP,1874,JNP,-100
HIL,HB6101,ABLA,SAP,1725,JNP,-100
HIL,HB6108,ABLA,SAP,1910,JNP,-100
HIL,HB6109,ABLA,SAP,1885,JNP,-100
HIL,HB6204,ABLA,SAP,1830,JNP,-100
HIL,HB6303,ABLA,SAP,1904,JNP,-100
HIL,HB6304,ABLA,SAP,1884,JNP,-100
HIL,HB6305,ABLA,SAP,1838,JNP,-100
HIL,HB6306,ABLA,SAP,1794,JNP,-100
HIL,HB6307,ABLA,SAP,1804,JNP,-100
HIL,HB6309,ABLA,SAP,1820,JNP,-100
HIL,HB6402,ABLA,SAP,1878,JNP,-100
HIL,HB6405,ABLA,SAP,1910,JNP,-100
HIL,HC2401,ABLA,MAT,1904,JNP,-75
HIL,HC2508,ABLA,SAP,1905,JNP,-75
HIL,HC2511,ABLA,SAP,1908,JNP,-75
HIL,HC2512,ABLA,SAP,1852,JNP,-75
HIL,HC2513,ABLA,SAP,1863,JNP,-75
HIL,HC2516,ABLA,SAP,1865,JNP,-75
HIL,HC3403,ABLA,SAP,1855,JNP,-75
HIL,HC3405,ABLA,SAP,1897,JNP,-75
HIL,HC3406,ABLA,SAP,1900,JNP,-75
HIL,HC3407,ABLA,SAP,1900,JNP,-75
HIL,HC3409,ABLA,SAP,1899,JNP,-75
HIL,HC3410,ABLA,SAP,1885,JNP,-75
HIL,HC3501,ABLA,SAP,1858,JNP,-75
HIL,HC3506,ABLA,MAT,1853,JNP,-75
HIL,HC3510,ABLA,MAT,1872,JNP,-75
HIL,HC4404,ABLA,SAP,1902,JNP,-75
HIL,HC4406,ABLA,SAP,1880,JNP,-75
HIL,HC4407,ABLA,SAP,1910,JNP,-75
HIL,HC4504,ABLA,SAP,1831,JNP,-75
HIL,HC4506,ABLA,SAP,1906,JNP,-75
HIL,HD2101,ABLA,SAP,1873,JNP,-50
HIL,HD2102,ABLA,SAP,1897,JNP,-50
HIL,HD2104,ABLA,SAP,1925,JNP,-50
HIL,HD2105,ABLA,SAP,1897,JNP,-50
HIL,HD2107,ABLA,SAP,1900,JNP,-50
HIL,HD2109,ABLA,MAT,1919,JNP,-50
HIL,HD2111,ABLA,SAP,1890,JNP,-50
HIL,HD2113,ABLA,MAT,1899,JNP,-50
HIL,HD3101,ABLA,SAP,1952,JNP,-50
HIL,HD4101,ABLA,SAP,1846,JNP,-50
HIL,HD4102,ABLA,SAP,1926,JNP,-50
HIL,HD4108,ABLA,SAP,1896,JNP,-50
HIL,HD4113,ABLA,SAP,1803,JNP,-50
HIL,HD4117,ABLA,MAT,1861,JNP,-50
HIL,HD5105,ABLA,SAP,1905,JNP,-50
HIL,HE3205,ABLA,SAP,1884,JNP,-25
HIL,HE3206,ABLA,SAP,1884,JNP,-25
HIL,HE3207,ABLA,SAP,1879,JNP,-25
HIL,HE3208,ABLA,SAP,1877,JNP,-25
HIL,HE4201,ABLA,SAP,1862,JNP,-25
HIL,HE4202,ABLA,SAP,1810,JNP,-25
HIL,HE4205,ABLA,SAP,1864,JNP,-25
HIL,HE4207,ABLA,SAP,1868,JNP,-25
HIL,HE4209,ABLA,SAP,1829,JNP,-25
HIL,HE4210,ABLA,SAP,1852,JNP,-25
HIL,HE4211,ABLA,SAP,1856,JNP,-25
HIL,HE4212,ABLA,SAP,1844,JNP,-25
HIL,HE4214,ABLA,SAP,1945,JNP,-25
HIL,HE4216,ABLA,SAP,1784,JNP,-25
HIL,HE4219,ABLA,SAP,1848,JNP,-25
HIL,HE4223,ABLA,SAP,1899,JNP,-25
HIL,HE4224,ABLA,SAP,1906,JNP,-25
HIL,HE4226,ABLA,SAP,1849,JNP,-25
HIL,HE4227,ABLA,SAP,1892,JNP,-25
HIL,HE4302,ABLA,SAP,1899,JNP,-25
HIL,HE4303,ABLA,SAP,1899,JNP,-25
HIL,HE4404,ABLA,SAP,1859,JNP,-25
HIL,HF3102,ABLA,SAP,1913,JNP,0
HIL,HF4106,ABLA,SAP,1905,JNP,0
HIL,HF4109,ABLA,SAP,1900,JNP,0
HIL,HF4116,ABLA,SAP,1914,JNP,0
HIL,HF4119,ABLA,SAP,1865,JNP,0
HIL,HF4120,ABLA,SAP,1891,JNP,0
HIL,HF4121,ABLA,SAP,1900,JNP,0
HIL,HF4122,ABLA,SAP,1840,JNP,0
HIL,HF4123,ABLA,SAP,1901,JNP,0
HIL,HF4125,ABLA,SAP,1900,JNP,0
HIL,HF4127,ABLA,SAP,1901,JNP,0
HIL,HF4129,ABLA,SAP,1917,JNP,0
HIL,HF4130,ABLA,SAP,1887,JNP,0
HIL,HF4132,ABLA,SAP,1887,JNP,0
HIL,HF4136,ABLA,SAP,1914,JNP,0
HIL,HF4139,ABLA,SAP,1911,JNP,0
HIL,HG1502,ABLA,SAP,1897,JNP,25
HIL,HG1503,ABLA,SAP,1824,JNP,25
HIL,HG1507,ABLA,SAP,1865,JNP,25
HIL,HG3101,ABLA,SAP,1852,JNP,25
HIL,HG3104,ABLA,SAP,1870,JNP,25
HIL,HG3201,ABLA,SAP,1835,JNP,25
HIL,HG3205,ABLA,SAP,1930,JNP,25
HIL,HG3206,ABLA,SAP,1905,JNP,25
HIL,HG3207,ABLA,SAP,1939,JNP,25
HIL,HG3208,ABLA,SAP,1842,JNP,25
HIL,HG3210,ABLA,SAP,1838,JNP,25
HIL,HG3211,ABLA,SAP,1904,JNP,25
HIL,HG3212,ABLA,SAP,1908,JNP,25
HIL,HG3213,ABLA,SAP,1825,JNP,25
HIL,HG3215,ABLA,SAP,1858,JNP,25
HIL,HG3216,ABLA,SAP,1851,JNP,25
HIL,HG3217,ABLA,SAP,1854,JNP,25
HIL,HG3218,ABLA,SAP,1841,JNP,25
HIL,HG3221,ABLA,SAP,1862,JNP,25
HIL,HG3223,ABLA,SAP,1890,JNP,25
HIL,HG3224,ABLA,SAP,1898,JNP,25
HIL,HG3225,ABLA,SAP,1822,JNP,25
HIL,HG3228,ABLA,SAP,1824,JNP,25
HIL,HG3229,ABLA,SAP,1857,JNP,25
HIL,HG3301,ABLA,SAP,1870,JNP,25
HIL,HG3302,ABLA,SAP,1885,JNP,25
HIL,HG3303,ABLA,SAP,1890,JNP,25
HIL,HG3403,ABLA,SAP,1898,JNP,25
HIL,HG3501,ABLA,SAP,1921,JNP,25
HIL,HG3503,ABLA,SAP,1922,JNP,25
HIL,HG4102,ABLA,SAP,1869,JNP,25
HIL,HG4107,ABLA,SAP,1862,JNP,25
HIL,HG4109,ABLA,SAP,1826,JNP,25
HIL,HG4112,ABLA,SAP,1856,JNP,25
HIL,HG4201,ABLA,SAP,1912,JNP,25
HIL,HG4202,ABLA,SAP,1845,JNP,25
HIL,HG4205,ABLA,SAP,1835,JNP,25
HIL,HG4207,ABLA,SAP,1885,JNP,25
HIL,HG4208,ABLA,SAP,1908,JNP,25
HIL,HG4211,ABLA,SAP,1885,JNP,25
HIL,HG4214,ABLA,SAP,1901,JNP,25
HIL,HG4215,ABLA,SAP,1919,JNP,25
